Gamma,Iteration,Mean V,Difference,Times,Total Time,Total Iter,Changes,States
0.7,1,-3.1131607021990306,14.699977460659708,0.0046558380126953125,0.11158895492553711,19,22,6
0.7,2,-2.1649423501514624,20.17644307262816,0.008198976516723633,0.11158895492553711,19,42,6
0.7,3,-1.5463174003917761,14.123490660617993,0.012693166732788086,0.11158895492553711,19,46,6
0.7,4,-1.0782247159176432,9.886443072628161,0.015929222106933594,0.11158895492553711,19,45,6
0.7,5,-0.7434194669519444,6.920490660617995,0.022778987884521484,0.11158895492553711,19,48,6
0.7,6,-0.4590740252917541,4.8443430726281616,0.025493144989013672,0.11158895492553711,19,53,6
0.7,7,-0.23041016179723023,3.391020660617996,0.029618024826049805,0.11158895492553711,19,69,6
0.7,8,-0.05751878337588248,2.373714072628162,0.037444114685058594,0.11158895492553711,19,80,6
0.7,9,0.047061354409250813,1.6615803606179966,0.04098010063171387,0.11158895492553711,19,69,6
0.7,10,0.11021583778264539,1.163105862628163,0.0462038516998291,0.11158895492553711,19,65,6
0.7,11,0.15438840234893866,0.8141546136179971,0.05403399467468262,0.11158895492553711,19,58,6
0.7,12,0.175324689834101,0.3989159975879977,0.05791902542114258,0.11158895492553711,19,50,6
0.7,13,0.1867267134559644,0.2792408085071636,0.06220197677612305,0.11158895492553711,19,42,6
0.7,14,0.19421568366053485,0.1954490757332974,0.06739211082458496,0.11158895492553711,19,32,6
0.7,15,0.1983794834646452,0.09575028402449481,0.07785820960998535,0.11158895492553711,19,29,6
0.7,16,0.20084345746192606,0.06702480901271146,0.08257794380187988,0.11158895492553711,19,17,6
0.7,17,0.20181955517997957,0.04689787608718099,0.09000921249389648,0.11158895492553711,19,6,6
0.7,18,0.20221038164194036,0.03282812345659236,0.09690713882446289,0.11158895492553711,19,3,6
0.7,19,0.20234705721066662,2.598696229227926e-05,0.11152100563049316,0.11158895492553711,19,0,6
0.9,1,-9.702693219462027,18.89999073861287,0.008498907089233398,0.2370908260345459,19,22,6
0.9,2,-4.949768267493326,89.5262719120471,0.026959896087646484,0.2370908260345459,19,42,6
0.9,3,-1.1879496874420816,80.57363551168481,0.04316592216491699,0.2370908260345459,19,46,6
0.9,4,2.4816082046394907,72.51627191204707,0.06904411315917969,0.2370908260345459,19,45,6
0.9,5,5.922806563983769,65.26463551168482,0.10238385200500488,0.2370908260345459,19,48,6
0.9,6,9.644984116956941,58.738171912047086,0.14481210708618164,0.2370908260345459,19,53,6
0.9,7,13.510952364690183,52.86434551168482,0.15155792236328125,0.2370908260345459,19,69,6
0.9,8,17.63088442763758,47.577910912047074,0.15889286994934082,0.2370908260345459,19,80,6
0.9,9,20.989853823421146,42.82011061168481,0.16648197174072266,0.2370908260345459,19,69,6
0.9,10,23.643254115906018,38.538099502047075,0.17324090003967285,0.2370908260345459,19,65,6
0.9,11,26.188099420734453,34.6842803426848,0.18030285835266113,0.2370908260345459,19,58,6
0.9,12,27.899841103570754,28.094257824794802,0.18802309036254883,0.2370908260345459,19,50,6
0.9,13,29.173203596002395,25.284831993846076,0.19531798362731934,0.2370908260345459,19,42,6
0.9,14,30.227495755981334,22.75633958530391,0.20234298706054688,0.2370908260345459,19,32,6
0.9,15,30.95914319184584,18.432625811316274,0.20946002006530762,0.2370908260345459,19,29,6
0.9,16,31.50623364918648,16.589363181715395,0.21619200706481934,0.2370908260345459,19,17,6
0.9,17,31.75530434505493,14.930417654386297,0.22292590141296387,0.2370908260345459,19,6,6
0.9,18,31.87972449621392,13.437375840478415,0.2300701141357422,0.2370908260345459,19,3,6
0.9,19,31.935713521824873,9.69385007465462e-06,0.23703789710998535,0.2370908260345459,19,0,6
0.95,1,-19.677644600075386,19.9499950086496,0.011458873748779297,0.2654540538787842,19,22,6
0.95,2,-8.883503240065485,194.38456561476002,0.02468395233154297,0.2654540538787842,19,42,6
0.95,3,0.01712955449799109,184.6653373219193,0.039216041564941406,0.2654540538787842,19,46,6
0.95,4,9.18051970963884,175.43206561476,0.05349588394165039,0.2654540538787842,19,45,6
0.95,5,18.292524885803452,166.66046232191928,0.0675508975982666,0.2654540538787842,19,48,6
0.95,6,28.66750122068034,158.32743436476,0.08160185813903809,0.2654540538787842,19,53,6
0.95,7,40.08182676243599,150.41106263441932,0.09547781944274902,0.2654540538787842,19,69,6
0.95,8,53.24822088053159,142.89050466163496,0.10944604873657227,0.2654540538787842,19,80,6
0.95,9,64.72599590854664,135.74597941645058,0.12354898452758789,0.2654540538787842,19,69,6
0.95,10,74.3081505492597,128.95867560456475,0.1374039649963379,0.2654540538787842,19,65,6
0.95,11,84.11127049033686,122.51074181223376,0.15113496780395508,0.2654540538787842,19,58,6
0.95,12,91.21622980247253,110.56593987442811,0.16478896141052246,0.2654540538787842,19,50,6
0.95,13,96.83518451119586,105.03763803964335,0.17940020561218262,0.2654540538787842,19,42,6
0.95,14,101.70176936298009,99.78575612555852,0.19314098358154297,0.2654540538787842,19,32,6
0.95,15,105.23427148307152,90.0566402922037,0.20760893821716309,0.2654540538787842,19,29,6
0.95,16,108.00695263693451,85.55380343653019,0.22238516807556152,0.2654540538787842,19,17,6
0.95,17,109.30243921995783,81.27611325260096,0.23675894737243652,0.2654540538787842,19,6,6
0.95,18,109.97974012338729,77.2123027489076,0.2513279914855957,0.2654540538787842,19,3,6
0.95,19,110.30145805251632,4.841063372396093e-06,0.26539111137390137,0.2654540538787842,19,0,6
0.99,1,-99.65567566052319,20.789999003694405,0.11024689674377441,2.736510992050171,19,22,6
0.99,2,-39.93307227849485,1034.276329778376,0.34739208221435547,2.736510992050171,19,42,6
0.99,3,10.871246201622524,1023.9335664800936,0.5496089458465576,2.736510992050171,19,46,6
0.99,4,65.36336941462953,1013.694229778376,0.6643421649932861,2.736510992050171,19,45,6
0.99,5,122.0289557840043,1003.5572874800936,0.7431960105895996,2.736510992050171,19,48,6
0.99,6,189.11265147283177,993.5217135683761,0.8209550380706787,2.736510992050171,19,53,6
0.99,7,266.293578928755,983.5864964321937,0.9076321125030518,2.736510992050171,19,69,6
0.99,8,360.98263650986934,973.7506304309551,1.0561680793762207,2.736510992050171,19,80,6
0.99,9,447.89836149438304,964.0131241261467,1.1732070446014404,2.736510992050171,19,69,6
0.99,10,523.522016070401,954.3729918479688,1.2647559642791748,2.736510992050171,19,65,6
0.99,11,604.7153218220878,944.8292619289904,1.4176268577575684,2.736510992050171,19,58,6
0.99,12,666.9992604883058,926.0271585895574,1.700010061264038,2.736510992050171,19,50,6
0.99,13,718.5479025693136,916.7668859667451,1.9316051006317139,2.736510992050171,19,42,6
0.99,14,764.7000752743805,907.5992171065792,2.022785186767578,2.736510992050171,19,32,6
0.99,15,799.3446361323467,889.5379916591121,2.134627103805542,2.736510992050171,19,29,6
0.99,16,827.5512680713474,880.642610705604,2.2509472370147705,2.736510992050171,19,17,6
0.99,17,840.9811901954024,871.8361845980495,2.365978956222534,2.736510992050171,19,6,6
0.99,18,848.2464917254109,863.1178217151523,2.5641510486602783,2.736510992050171,19,3,6
0.99,19,851.8428159827652,9.970354994948138e-07,2.7364401817321777,2.736510992050171,19,0,6
0.1,1,-1.020633857142857,2.0999990000000004,0.003674030303955078,0.06239008903503418,7,20,7
0.1,2,-0.9973058571428572,0.2121200000000001,0.008280038833618164,0.06239008903503418,7,35,7
0.1,3,-0.9939351428571429,0.021209000000000033,0.034597158432006836,0.06239008903503418,7,41,7
0.1,4,-0.9935288571428571,0.002120000000000122,0.040186166763305664,0.06239008903503418,7,35,7
0.1,5,-0.9934915714285715,0.00020900000000012575,0.045847177505493164,0.06239008903503418,7,23,7
0.1,6,-0.9934879285714285,2.0000000000131024e-05,0.05129694938659668,0.06239008903503418,7,21,7
0.1,7,-0.9934879285714285,2.0000000000131024e-05,0.062313079833984375,0.06239008903503418,7,0,7
0.3,1,-1.3244406999999996,6.299934390000001,0.007339000701904297,0.06436777114868164,12,20,7
0.3,2,-1.2327034021707142,2.0769090414300004,0.017346858978271484,0.06436777114868164,12,41,7
0.3,3,-1.1959875851071429,0.6230714723999999,0.02423882484436035,0.06436777114868164,12,53,7
0.3,4,-1.1826482892999999,0.18690904142999987,0.03134799003601074,0.06436777114868164,12,54,7
0.3,5,-1.179030815992857,0.05607147239999999,0.03350973129272461,0.06436777114868164,12,53,7
0.3,6,-1.1779364963885715,0.01680904142999995,0.036267757415771484,0.06436777114868164,12,60,7
0.3,7,-1.1775112029957144,0.005041472399999858,0.04602670669555664,0.06436777114868164,12,56,7
0.3,8,-1.1773815576357145,0.001500041429999932,0.04879283905029297,0.06436777114868164,12,53,7
0.3,9,-1.177346057939286,0.00044877239999996377,0.053473711013793945,0.06436777114868164,12,38,7
0.3,10,-1.17733935166,0.00012223143000000825,0.05750870704650879,0.06436777114868164,12,19,7
0.3,11,-1.1773379597907145,3.5429400000008826e-05,0.06038093566894531,0.06436777114868164,12,9,7
0.3,12,-1.1773379597907145,3.5429400000008826e-05,0.06429290771484375,0.06436777114868164,12,0,7
0.5,1,-1.8727068219866072,10.499969482421875,0.006548881530761719,0.10228681564331055,19,20,7
0.5,2,-1.6316946574619837,6.999971389770508,0.009706974029541016,0.10228681564331055,19,41,7
0.5,3,-1.4857142312186105,3.4999847412109375,0.01497793197631836,0.10228681564331055,19,53,7
0.5,4,-1.398049054827009,1.7499713897705078,0.01975393295288086,0.10228681564331055,19,54,7
0.5,5,-1.3591976710728237,0.8749847412109375,0.023961782455444336,0.10228681564331055,19,53,7
0.5,6,-1.3393616267613002,0.4374713897705078,0.026707887649536133,0.10228681564331055,19,60,7
0.5,7,-1.3259785788399832,0.2187347412109375,0.03255605697631836,0.10228681564331055,19,75,7
0.5,8,-1.3191598619733538,0.10934638977050781,0.03538084030151367,0.10228681564331055,19,80,7
0.5,9,-1.3159229823521206,0.0546722412109375,0.03973197937011719,0.10228681564331055,19,73,7
0.5,10,-1.3147309984479632,0.027315139770507812,0.0428617000579834,0.10228681564331055,19,75,7
0.5,11,-1.314226804460798,0.0136566162109375,0.048773765563964844,0.10228681564331055,19,70,7
0.5,12,-1.3139958790370396,0.0068073272705078125,0.05520367622375488,0.10228681564331055,19,67,7
0.5,13,-1.3139045715332032,0.0034027099609375,0.06279778480529785,0.10228681564331055,19,68,7
0.5,14,-1.313860593523298,0.0016803741455078125,0.06677484512329102,0.10228681564331055,19,53,7
0.5,15,-1.3138489859444755,0.0008392333984375,0.07486677169799805,0.10228681564331055,19,34,7
0.5,16,-1.313845225742885,0.0001983642578125,0.08417582511901855,0.10228681564331055,19,20,7
0.5,17,-1.3138441630772182,7.82012939453125e-05,0.09095191955566406,0.10228681564331055,19,13,7
0.5,18,-1.3138440813337053,3.814697265625e-05,0.09360980987548828,0.10228681564331055,19,1,7
0.5,19,-1.3138440813337053,3.814697265625e-05,0.1022179126739502,0.10228681564331055,19,0,7
0.7,1,-3.1643509164847456,14.699977460659708,0.0044097900390625,0.19904685020446777,22,20,7
0.7,2,-2.453846671632713,20.17644307262816,0.010545969009399414,0.19904685020446777,22,41,7
0.7,3,-1.9146417159262143,14.123490660617993,0.016838788986206055,0.19904685020446777,22,53,7
0.7,4,-1.471011265750432,9.886443072628161,0.02168869972229004,0.19904685020446777,22,54,7
0.7,5,-1.194739010605195,6.920490660617995,0.02761673927307129,0.19904685020446777,22,53,7
0.7,6,-0.9966715628184919,4.8443430726281616,0.03469276428222656,0.19904685020446777,22,60,7
0.7,7,-0.8015921054072099,3.391020660617996,0.0424189567565918,0.19904685020446777,22,75,7
0.7,8,-0.6624291699120213,2.373714072628162,0.050023794174194336,0.19904685020446777,22,80,7
0.7,9,-0.5661823379925567,1.6615803606179966,0.057657718658447266,0.19904685020446777,22,73,7
0.7,10,-0.5141387554572171,1.163105862628163,0.06936097145080566,0.19904685020446777,22,75,7
0.7,11,-0.4809226594905645,0.8141546136179971,0.08327388763427734,0.19904685020446777,22,70,7
0.7,12,-0.4572180368840771,0.5699078397281636,0.09093189239501953,0.19904685020446777,22,67,7
0.7,13,-0.44365852865349176,0.3989159975879977,0.10905766487121582,0.19904685020446777,22,70,7
0.7,14,-0.43384429943830216,0.2792408085071636,0.12209486961364746,0.19904685020446777,22,56,7
0.7,15,-0.42939539047840836,0.1954490757332974,0.13158774375915527,0.19904685020446777,22,48,7
0.7,16,-0.42671706083906574,0.09575028402449481,0.1400909423828125,0.19904685020446777,22,37,7
0.7,17,-0.4253844356433177,0.06702480901271146,0.14963269233703613,0.19904685020446777,22,25,7
0.7,18,-0.42462331889768756,0.04689787608718099,0.16130995750427246,0.19904685020446777,22,19,7
0.7,19,-0.42420318609213525,0.022960196197897353,0.1699810028076172,0.19904685020446777,22,9,7
0.7,20,-0.4241001493495009,0.016071747534093905,0.17960190773010254,0.19904685020446777,22,4,7
0.7,21,-0.42404448038425185,2.598696229227926e-05,0.18978476524353027,0.19904685020446777,22,2,7
0.7,22,-0.42404448038425185,2.598696229227926e-05,0.19893193244934082,0.19904685020446777,22,0,7
0.9,1,-9.75623924327155,18.89999073861287,0.021901845932006836,0.4415559768676758,22,20,7
0.9,2,-5.8948228398868645,89.5262719120471,0.060301780700683594,0.4415559768676758,22,41,7
0.9,3,-2.53124660741124,80.57363551168481,0.0797431468963623,0.4415559768676758,22,53,7
0.9,4,0.9355775011108383,72.51627191204707,0.09783005714416504,0.4415559768676758,22,54,7
0.9,5,3.8301575649762256,65.26463551168482,0.11497092247009277,0.4415559768676758,22,53,7
0.9,6,6.440528698352619,58.738171912047086,0.131303071975708,0.4415559768676758,22,60,7
0.9,7,9.912841444393427,52.86434551168482,0.1450350284576416,0.4415559768676758,22,75,7
0.9,8,13.135690336937339,47.577910912047074,0.16522884368896484,0.4415559768676758,22,80,7
0.9,9,16.166384468484793,42.82011061168481,0.18216991424560547,0.4415559768676758,22,73,7
0.9,10,18.43650205475648,38.538099502047075,0.19921398162841797,0.4415559768676758,22,75,7
0.9,11,20.348196729104913,34.6842803426848,0.21788811683654785,0.4415559768676758,22,70,7
0.9,12,22.26937850098343,31.21585225994707,0.24017906188964844,0.4415559768676758,22,67,7
0.9,13,23.689903074150187,28.094257824794802,0.25894904136657715,0.4415559768676758,22,70,7
0.9,14,25.028624433208478,25.284831993846076,0.2744009494781494,0.4415559768676758,22,56,7
0.9,15,25.84875962247307,22.75633958530391,0.2940077781677246,0.4415559768676758,22,48,7
0.9,16,26.50897265324826,18.432625811316274,0.3144540786743164,0.4415559768676758,22,37,7
0.9,17,26.939118141831102,16.589363181715395,0.32981204986572266,0.4415559768676758,22,25,7
0.9,18,27.22726305216673,14.930417654386297,0.3433539867401123,0.4415559768676758,22,19,7
0.9,19,27.442348723419173,12.093629047273014,0.3679509162902832,0.4415559768676758,22,9,7
0.9,20,27.50158280647667,10.884266094076462,0.39239501953125,0.4415559768676758,22,4,7
0.9,21,27.543787065987754,9.69385007465462e-06,0.42397284507751465,0.4415559768676758,22,2,7
0.9,22,27.543787065987754,9.69385007465462e-06,0.44147300720214844,0.4415559768676758,22,0,7
0.95,1,-19.72997893638491,19.9499950086496,0.03572511672973633,0.6433620452880859,22,20,7
0.95,2,-10.730156265611155,194.38456561476002,0.0877230167388916,0.6433620452880859,22,41,7
0.95,3,-2.6736791900607875,184.6653373219193,0.2117459774017334,0.6433620452880859,22,53,7
0.95,4,6.042645905662892,175.43206561476,0.2300090789794922,0.6433620452880859,22,54,7
0.95,5,13.852552021709247,166.66046232191928,0.24753212928771973,0.6433620452880859,22,53,7
0.95,6,21.21014169830865,158.32743436476,0.26711416244506836,0.6433620452880859,22,60,7
0.95,7,31.68588554698443,150.41106263441932,0.2862281799316406,0.6433620452880859,22,75,7
0.95,8,41.99585921820332,142.89050466163496,0.3049583435058594,0.6433620452880859,22,80,7
0.95,9,52.39333276994099,135.74597941645058,0.3249473571777344,0.6433620452880859,22,73,7
0.95,10,60.77993772528418,128.95867560456475,0.34427809715270996,0.6433620452880859,22,75,7
0.95,11,68.22075173510208,122.51074181223376,0.3626563549041748,0.6433620452880859,22,70,7
0.95,12,76.28923453353734,116.38519988055876,0.3809671401977539,0.6433620452880859,22,67,7
0.95,13,82.57747919911633,110.56593987442811,0.3990051746368408,0.6433620452880859,22,70,7
0.95,14,88.83634787883155,105.03763803964335,0.4189591407775879,0.6433620452880859,22,56,7
0.95,15,92.89315483564897,99.78575612555852,0.44274210929870605,0.6433620452880859,22,48,7
0.95,16,96.37193282689951,90.0566402922037,0.4744880199432373,0.6433620452880859,22,37,7
0.95,17,98.77581759037774,85.55380343653019,0.5036320686340332,0.6433620452880859,22,25,7
0.95,18,100.42656333031503,81.27611325260096,0.5458559989929199,0.6433620452880859,22,19,7
0.95,19,101.74809714710294,73.35168759935954,0.5728292465209961,0.6433620452880859,22,9,7
0.95,20,102.11485556089443,69.6840983783282,0.5953972339630127,0.6433620452880859,22,4,7
0.95,21,102.3921698205406,4.841063372396093e-06,0.6186661720275879,0.6433620452880859,22,2,7
0.95,22,102.3921698205406,4.841063372396093e-06,0.6432912349700928,0.6433620452880859,22,0,7
0.99,1,-99.70624386687274,20.789999003694405,0.1479198932647705,3.4311749935150146,22,20,7
0.99,2,-48.803956931008024,1034.276329778376,0.3692958354949951,3.4311749935150146,22,41,7
0.99,3,-2.2899167803712848,1023.9335664800936,0.5207569599151611,3.4311749935150146,22,53,7
0.99,4,49.94612782475833,1013.694229778376,0.6716229915618896,3.4311749935150146,22,54,7
0.99,5,99.44119379997898,1003.5572874800936,0.8076040744781494,3.4311749935150146,22,53,7
0.99,6,147.56593510450574,993.5217135683761,0.9439949989318848,3.4311749935150146,22,60,7
0.99,7,219.8079471229461,983.5864964321937,1.091993808746338,3.4311749935150146,22,75,7
0.99,8,294.1914419959194,973.7506304309551,1.229921817779541,3.4311749935150146,22,80,7
0.99,9,373.38541539590693,964.0131241261467,1.4088819026947021,3.4311749935150146,22,73,7
0.99,10,441.00778181941325,954.3729918479688,1.6250860691070557,3.4311749935150146,22,75,7
0.99,11,503.31006124948374,944.8292619289904,1.8464438915252686,3.4311749935150146,22,70,7
0.99,12,574.9552650771797,935.3809682727838,1.9900360107421875,3.4311749935150146,22,67,7
0.99,13,633.0249181467494,926.0271585895574,2.148268699645996,3.4311749935150146,22,70,7
0.99,14,693.2551900706736,916.7668859667451,2.34070086479187,3.4311749935150146,22,56,7
0.99,15,733.9249836604472,907.5992171065792,2.4972028732299805,3.4311749935150146,22,48,7
0.99,16,770.5398635052983,889.5379916591121,2.64089298248291,3.4311749935150146,22,37,7
0.99,17,797.0289871468168,880.642610705604,2.7778759002685547,3.4311749935150146,22,25,7
0.99,18,815.508527431885,871.8361845980495,2.9092888832092285,3.4311749935150146,22,19,7
0.99,19,831.1353513563714,854.4866434975023,3.0405099391937256,3.4311749935150146,22,9,7
0.99,20,835.4775385805065,845.9417760256106,3.1761868000030518,3.4311749935150146,22,4,7
0.99,21,838.9130980363091,9.970354994948138e-07,3.308871030807495,3.4311749935150146,22,2,7
0.99,22,838.9130980363091,9.970354994948138e-07,3.4310989379882812,3.4311749935150146,22,0,7
0.1,1,-1.0418392031250001,2.0999990000000004,0.006551980972290039,0.026877880096435547,7,27,8
0.1,2,-1.02031453125,0.2121200000000001,0.009359121322631836,0.026877880096435547,7,53,8
0.1,3,-1.016689734375,0.021209000000000033,0.01243901252746582,0.026877880096435547,7,54,8
0.1,4,-1.0162433203125,0.002120000000000122,0.017035961151123047,0.026877880096435547,7,41,8
0.1,5,-1.016202796875,0.00020900000000012575,0.020196199417114258,0.026877880096435547,7,35,8
0.1,6,-1.016198859375,2.0000000000131024e-05,0.023467063903808594,0.026877880096435547,7,30,8
0.1,7,-1.016198859375,2.0000000000131024e-05,0.02679300308227539,0.026877880096435547,7,0,8
0.3,1,-1.3488124117187499,6.299934390000001,0.003197908401489258,0.05023002624511719,12,28,8
0.3,2,-1.2638586787168749,2.0769090414300004,0.008445978164672852,0.05023002624511719,12,62,8
0.3,3,-1.2244946773159375,0.6230714723999999,0.01314687728881836,0.05023002624511719,12,70,8
0.3,4,-1.2102296411267968,0.18690904142999987,0.017589092254638672,0.05023002624511719,12,63,8
0.3,5,-1.2063429037016407,0.05607147239999999,0.021472930908203125,0.05023002624511719,12,64,8
0.3,6,-1.2051438011603124,0.01680904142999995,0.025839805603027344,0.05023002624511719,12,68,8
0.3,7,-1.204717647636953,0.005041472399999858,0.030022859573364258,0.05023002624511719,12,68,8
0.3,8,-1.2045799168696092,0.001500041429999932,0.03449082374572754,0.05023002624511719,12,70,8
0.3,9,-1.2045368172505468,0.00044877239999996377,0.03841590881347656,0.05023002624511719,12,65,8
0.3,10,-1.2045258701195314,0.00012223143000000825,0.04230093955993652,0.05023002624511719,12,41,8
0.3,11,-1.2045235450651561,3.5429400000008826e-05,0.04581189155578613,0.05023002624511719,12,20,8
0.3,12,-1.2045235450651561,3.5429400000008826e-05,0.050148963928222656,0.05023002624511719,12,0,8
0.5,1,-1.9022705078125,10.499969482421875,0.0039119720458984375,0.1514279842376709,19,28,8
0.5,2,-1.6799053311347962,6.999971389770508,0.009573221206665039,0.1514279842376709,19,62,8
0.5,3,-1.5259275078773498,3.4999847412109375,0.01976490020751953,0.1514279842376709,19,70,8
0.5,4,-1.43637875020504,1.7499713897705078,0.028614044189453125,0.1514279842376709,19,63,8
0.5,5,-1.3959521740674972,0.8749847412109375,0.033944129943847656,0.1514279842376709,19,65,8
0.5,6,-1.374682828783989,0.4374713897705078,0.04178619384765625,0.1514279842376709,19,76,8
0.5,7,-1.3619103193283082,0.2187347412109375,0.047911882400512695,0.1514279842376709,19,90,8
0.5,8,-1.3549647748470306,0.10934638977050781,0.05354499816894531,0.1514279842376709,19,107,8
0.5,9,-1.3511970400810243,0.0546722412109375,0.06087899208068848,0.1514279842376709,19,111,8
0.5,10,-1.3494268268346787,0.027315139770507812,0.06710505485534668,0.1514279842376709,19,98,8
0.5,11,-1.348685696721077,0.0136566162109375,0.07683920860290527,0.1514279842376709,19,97,8
0.5,12,-1.3483591288328172,0.0068073272705078125,0.08456110954284668,0.1514279842376709,19,99,8
0.5,13,-1.3482100516557693,0.0034027099609375,0.09300708770751953,0.1514279842376709,19,87,8
0.5,14,-1.3481472790241242,0.0016803741455078125,0.09783196449279785,0.1514279842376709,19,67,8
0.5,15,-1.3481228709220887,0.0008392333984375,0.1029820442199707,0.1514279842376709,19,46,8
0.5,16,-1.3481145471334457,0.0003986358642578125,0.11263895034790039,0.1514279842376709,19,28,8
0.5,17,-1.3481119185686112,0.0001983642578125,0.13010191917419434,0.1514279842376709,19,17,8
0.5,18,-1.348111543059349,7.82012939453125e-05,0.1445150375366211,0.1514279842376709,19,5,8
0.5,19,-1.348111480474472,3.814697265625e-05,0.15134096145629883,0.1514279842376709,19,0,8
0.7,1,-3.2020083826677803,14.699977460659708,0.008955955505371094,0.3133988380432129,23,28,8
0.7,2,-2.5513009014649874,20.17644307262816,0.01857781410217285,0.3133988380432129,23,62,8
0.7,3,-1.9968334214535879,14.123490660617993,0.028079748153686523,0.3133988380432129,23,70,8
0.7,4,-1.5713484090580176,9.886443072628161,0.034729957580566406,0.3133988380432129,23,63,8
0.7,5,-1.2998036675832836,6.920490660617995,0.04159379005432129,0.3133988380432129,23,65,8
0.7,6,-1.0953103208634716,4.8443430726281616,0.05124783515930176,0.3133988380432129,23,76,8
0.7,7,-0.9217583144310396,3.391020660617996,0.06357097625732422,0.3133988380432129,23,90,8
0.7,8,-0.7864996190673756,2.373714072628162,0.0732879638671875,0.3133988380432129,23,107,8
0.7,9,-0.6811302246915365,1.6615803606179966,0.0904688835144043,0.3133988380432129,23,111,8
0.7,10,-0.612284552983406,1.163105862628163,0.10553884506225586,0.3133988380432129,23,98,8
0.7,11,-0.5695311188915989,0.8141546136179971,0.11653470993041992,0.3133988380432129,23,97,8
0.7,12,-0.5417334712246133,0.5699078397281636,0.12861275672912598,0.3133988380432129,23,100,8
0.7,13,-0.5238845442782754,0.3989159975879977,0.13973689079284668,0.3133988380432129,23,92,8
0.7,14,-0.512558597634457,0.2792408085071636,0.15145087242126465,0.3133988380432129,23,80,8
0.7,15,-0.505925263301488,0.1954490757332974,0.16583490371704102,0.3133988380432129,23,60,8
0.7,16,-0.5024811936739573,0.13681396320887362,0.1731128692626953,0.3133988380432129,23,45,8
0.7,17,-0.5006098631994895,0.09575028402449481,0.18211102485656738,0.3133988380432129,23,35,8
0.7,18,-0.4998285105476924,0.06702480901271146,0.19619202613830566,0.3133988380432129,23,30,8
0.7,19,-0.4993323308713352,0.03282812345659236,0.2136976718902588,0.3133988380432129,23,24,8
0.7,20,-0.49910756341007423,0.022960196197897353,0.22947263717651367,0.3133988380432129,23,12,8
0.7,21,-0.49899427615431413,0.016071747534093905,0.23970484733581543,0.3133988380432129,23,5,8
0.7,22,-0.49896210570374394,0.007861123332069564,0.2526359558105469,0.3133988380432129,23,1,8
0.7,23,-0.4989559845034551,2.598696229227926e-05,0.313309907913208,0.3133988380432129,23,0,8
0.9,1,-9.804630010347442,18.89999073861287,0.05220198631286621,0.9633431434631348,23,28,8
0.9,2,-6.267169969048739,89.5262719120471,0.10044312477111816,0.9633431434631348,23,62,8
0.9,3,-2.879175245442949,80.57363551168481,0.15035605430603027,0.9633431434631348,23,70,8
0.9,4,0.22788878612303415,72.51627191204707,0.20978212356567383,0.9633431434631348,23,63,8
0.9,5,2.8838403332274525,65.26463551168482,0.2520740032196045,0.9633431434631348,23,65,8
0.9,6,5.505780470678003,58.738171912047086,0.29903507232666016,0.9633431434631348,23,76,8
0.9,7,8.367518327816317,52.86434551168482,0.34330224990844727,0.9633431434631348,23,90,8
0.9,8,11.415157461719115,47.577910912047074,0.4290459156036377,0.9633431434631348,23,107,8
0.9,9,14.523150185189234,42.82011061168481,0.4982640743255615,0.9633431434631348,23,111,8
0.9,10,17.102083713125296,38.538099502047075,0.5628490447998047,0.9633431434631348,23,98,8
0.9,11,19.316436753672544,34.6842803426848,0.663701057434082,0.9633431434631348,23,97,8
0.9,12,21.21977041361872,31.21585225994707,0.7679510116577148,0.9633431434631348,23,100,8
0.9,13,22.80356670390147,28.094257824794802,0.812938928604126,0.9633431434631348,23,92,8
0.9,14,24.15837159220039,25.284831993846076,0.8286440372467041,0.9633431434631348,23,80,8
0.9,15,25.17566858602795,22.75633958530391,0.8435111045837402,0.9633431434631348,23,60,8
0.9,16,25.84399757871183,20.48070557830427,0.8588790893554688,0.9633431434631348,23,45,8
0.9,17,26.338541059662198,18.432625811316274,0.8735051155090332,0.9633431434631348,23,35,8
0.9,18,26.627940509965022,16.589363181715395,0.8898119926452637,0.9633431434631348,23,30,8
0.9,19,26.86580626804897,13.437375840478415,0.9050359725952148,0.9633431434631348,23,24,8
0.9,20,27.00748703080823,12.093629047273014,0.919827938079834,0.9633431434631348,23,12,8
0.9,21,27.087710980985825,10.884266094076462,0.9348130226135254,0.9633431434631348,23,5,8
0.9,22,27.11654140747142,8.816247199490876,0.9492449760437012,0.9633431434631348,23,1,8
0.9,23,27.123429093022697,9.69385007465462e-06,0.9632551670074463,0.9633431434631348,23,0,8
0.95,1,-19.781181624884145,19.9499950086496,0.023563861846923828,0.8961448669433594,23,28,8
0.95,2,-11.515281923520309,194.38456561476002,0.052643775939941406,0.8961448669433594,23,62,8
0.95,3,-3.42013365747978,184.6653373219193,0.0817108154296875,0.8961448669433594,23,70,8
0.95,4,4.2742182346625714,175.43206561476,0.11000180244445801,0.8961448669433594,23,63,8
0.95,5,11.328900567649699,166.66046232191928,0.1384878158569336,0.8961448669433594,23,65,8
0.95,6,18.709713006221612,158.32743436476,0.16869091987609863,0.8961448669433594,23,76,8
0.95,7,27.194820134770964,150.41106263441932,0.19867396354675293,0.8961448669433594,23,90,8
0.95,8,36.937506271071456,142.89050466163496,0.22871184349060059,0.8961448669433594,23,107,8
